left_iris_1_x,left_iris_1_y,left_iris_1_z,left_iris_2_x,left_iris_2_y,left_iris_2_z,left_iris_3_x,left_iris_3_y,left_iris_3_z,left_iris_4_x,left_iris_4_y,left_iris_4_z,right_iris_1_x,right_iris_1_y,right_iris_1_z,right_iris_2_x,right_iris_2_y,right_iris_2_z,right_iris_3_x,right_iris_3_y,right_iris_3_z,right_iris_4_x,right_iris_4_y,right_iris_4_z,left_canthus_x,left_canthus_y,left_canthus_z,right_canthus_x,right_canthus_y,right_canthus_z,between_eyes_x,between_eyes_y,between_eyes_z,nose_tip_x,nose_tip_y,nose_tip_z,label
292.8202819824219,322.553186416626,-9.157289266586304,291.0213851928711,319.4352722167969,-9.156837463378906,289.2523956298828,322.14208602905273,-9.156730771064758,291.5196990966797,325.4286003112793,-9.158059358596802,319.41463470458984,328.27466011047363,23.78950595855713,318.8392639160156,325.89460372924805,23.79142999649048,318.2632255554199,327.99473762512207,23.78676176071167,318.9957618713379,330.3432369232178,23.788366317749023,312.1585464477539,327.80839920043945,17.774922847747803,293.84891510009766,324.70367431640625,-2.986437976360321,308.20655822753906,321.8023109436035,1.6894124448299408,314.95677947998047,350.00006675720215,-8.882099986076355,0
291.67423248291016,322.48266220092773,-9.850959181785583,290.0002670288086,319.1506576538086,-9.848730564117432,288.09173583984375,321.85827255249023,-9.85059142112732,290.181941986084,325.3779602050781,-9.851934313774109,318.1351852416992,328.80781173706055,23.13136339187622,317.63315200805664,326.09785079956055,23.13192367553711,316.8419647216797,328.26367378234863,23.1282639503479,317.40501403808594,331.01308822631836,23.129706382751465,310.66877365112305,327.821044921875,16.870582103729248,292.8397750854492,324.58276748657227,-3.530351221561432,307.540283203125,322.3685646057129,0.7714039087295532,313.7563705444336,350.03268241882324,-8.749859929084778,0
292.7474594116211,322.7827835083008,-9.767220616340637,290.8838653564453,319.4482612609863,-9.767022132873535,288.9950180053711,322.2447109222412,-9.766642451286316,291.3233757019043,325.8009910583496,-9.767920970916748,319.2063522338867,328.94951820373535,23.996920585632324,318.663387298584,326.56834602355957,23.999125957489014,318.1691360473633,328.75471115112305,23.994314670562744,318.8856887817383,331.13725662231445,23.996002674102783,311.9156074523926,328.57712745666504,18.058667182922363,293.70792388916016,325.0715446472168,-3.272419571876526,308.49369049072266,322.28419303894043,1.6550594568252563,314.896240234375,350.5459785461426,-8.897367119789124,0
290.9712219238281,322.45476722717285,-9.118552207946777,288.8124084472656,319.1514015197754,-9.11774754524231,286.4935493469238,321.89552307128906,-9.11808967590332,289.01283264160156,325.3389358520508,-9.119421243667603,317.62229919433594,327.76668548583984,23.300600051879883,316.7298889160156,325.13102531433105,23.30155849456787,315.5796813964844,327.26131439208984,23.297688961029053,316.5756034851074,329.88264083862305,23.29909086227417,310.8237075805664,327.3000240325928,17.56908655166626,293.3038902282715,324.65128898620605,-2.9457753896713257,307.889347076416,321.7627143859863,1.4644478261470795,314.40731048583984,349.9780082702637,-9.0505450963974,0
291.74427032470703,322.5216865539551,-8.729179501533508,289.5956802368164,319.2875003814697,-8.728895783424377,287.31136322021484,321.9561767578125,-8.728671073913574,289.85950469970703,325.36036491394043,-8.729982376098633,318.6528778076172,328.4428882598877,23.27263593673706,317.79727935791016,325.94264030456543,23.273906707763672,316.74230575561523,328.0008316040039,23.269848823547363,317.7185821533203,330.51100730895996,23.271348476409912,311.47708892822266,327.7175045013428,17.36235499382019,293.68770599365234,324.614839553833,-2.8849348425865173,308.19318771362305,322.0089912414551,1.4007017016410828,314.13818359375,349.8629093170166,-8.997255563735962,0
235.06084442138672,338.1788635253906,30.451443195343018,233.52760314941406,336.5805244445801,30.45945644378662,232.56092071533203,338.98841857910156,30.452871322631836,233.83451461791992,340.6705570220947,30.451083183288574,247.59052276611328,330.4900074005127,-14.089993238449097,245.63030242919922,329.181604385376,-14.090831279754639,244.57855224609375,332.45161056518555,-14.093551635742188,246.35997772216797,334.0386486053467,-14.095479249954224,242.8653335571289,335.6645965576172,-6.159706711769104,238.3843231201172,339.30962562561035,22.89792776107788,229.21009063720703,335.4639530181885,3.2203328609466553,224.99801635742188,367.41743087768555,-9.97757613658905,0
336.00250244140625,332.2092533111572,27.43981122970581,334.5429229736328,330.26538848876953,27.446918487548828,333.9949035644531,332.46660232543945,27.440638542175293,335.1130676269531,334.4479179382324,27.43866205215454,348.9472961425781,325.04716873168945,-11.878272294998169,347.1092224121094,323.3969020843506,-11.877970695495605,346.36070251464844,326.43957138061523,-11.881482601165771,347.98126220703125,328.3352279663086,-11.882847547531128,346.27025604248047,329.6902656555176,-6.205826997756958,338.6387634277344,334.89572525024414,19.81979489326477,331.7310333251953,329.87789154052734,1.5582098066806793,326.8832778930664,361.12406730651855,-8.2009756565094,0
288.94779205322266,330.3734493255615,20.0321364402771,288.16070556640625,328.19546699523926,20.03521203994751,286.97614669799805,330.5522346496582,20.03275156021118,287.6999282836914,333.0075931549072,20.030994415283203,312.7218246459961,327.0420455932617,-11.023622751235962,310.74745178222656,324.4606304168701,-11.022961139678955,308.59989166259766,327.6698398590088,-11.02802038192749,310.02506256103516,330.373592376709,-11.028480529785156,307.71589279174805,330.0494956970215,-4.859174191951752,292.44102478027344,331.42613410949707,14.437437057495117,292.2349166870117,326.0602569580078,-1.744678020477295,285.83484649658203,358.3204650878906,-8.21075439453125,0
241.7781639099121,330.9089183807373,19.147180318832397,239.99650955200195,328.7260150909424,19.148656129837036,238.42889785766602,331.84181213378906,19.147765636444092,240.0556182861328,334.1722583770752,19.146798849105835,276.373233795166,326.62001609802246,-3.6013218760490417,273.7299346923828,323.87523651123047,-3.6001887917518616,270.9992980957031,327.23748207092285,-3.604903221130371,273.2382583618164,330.05724906921387,-3.604844808578491,268.63365173339844,329.2426586151123,0.8105305582284927,248.7210464477539,331.12220764160156,15.16649603843689,253.81492614746094,325.2678394317627,0.1705724187195301,250.1209259033203,353.1523132324219,-10.981011390686035,0
240.14360427856445,331.01966857910156,20.628702640533447,238.25071334838867,329.0782070159912,20.629982948303223,237.0162010192871,332.1336364746094,20.629284381866455,238.66348266601562,334.18773651123047,20.628018379211426,272.3397636413574,325.55700302124023,-6.2981414794921875,269.3246269226074,322.91730880737305,-6.297531723976135,266.65292739868164,326.478853225708,-6.302022337913513,269.2341613769531,329.1998863220215,-6.301901340484619,264.40027236938477,329.1830062866211,-0.7302913814783096,246.07765197753906,331.1657524108887,16.48568630218506,249.3893051147461,326.3217830657959,1.0294117778539658,247.01824188232422,354.1204833984375,-9.995908737182617,0
258.72852325439453,333.8181781768799,20.14556884765625,257.5892639160156,332.0335006713867,20.148091316223145,256.69017791748047,334.4281482696533,20.14625072479248,257.6155662536621,336.40746116638184,20.1444673538208,285.3542709350586,328.1986427307129,-8.585858941078186,283.09606552124023,326.04334831237793,-8.585309982299805,281.0496139526367,329.0668201446533,-8.590639233589172,282.8937339782715,331.3263702392578,-8.591060042381287,279.56295013427734,330.5086040496826,-2.6868265867233276,264.44400787353516,333.42427253723145,15.613867044448853,265.7147407531738,327.77395248413086,0.4685269296169281,260.99681854248047,355.6545925140381,-8.810686469078064,0
266.298828125,334.72907066345215,20.39762258529663,265.13694763183594,332.7432060241699,20.400283336639404,264.1813087463379,335.44358253479004,20.398364067077637,265.14699935913086,337.6216793060303,20.39665699005127,293.68322372436523,328.47018241882324,-6.973653435707092,291.0470771789551,326.3308525085449,-6.973404288291931,289.0777778625488,329.8780345916748,-6.97798490524292,291.24963760375977,332.1708869934082,-6.978546977043152,288.21210861206055,332.222900390625,-1.7092838883399963,272.2525405883789,334.93700981140137,16.902388334274292,273.7333869934082,328.86815071105957,2.1219462156295776,267.87607192993164,356.4967918395996,-8.97678256034851,0
262.9163360595703,333.8866996765137,19.647998809814453,261.0673522949219,332.0060348510742,19.648921489715576,259.7586441040039,334.5193862915039,19.64862585067749,261.4019203186035,336.54210090637207,19.64704990386963,291.79004669189453,330.5237102508545,-7.194943428039551,288.8736915588379,328.1253719329834,-7.1941012144088745,286.3104057312012,331.1673831939697,-7.1991318464279175,288.90249252319336,333.6752414703369,-7.199029922485352,283.81778717041016,332.79736518859863,-2.207956165075302,267.7619934082031,333.6456871032715,15.262739658355713,269.9047088623047,329.3800163269043,0.38489822298288345,265.67806243896484,356.1734390258789,-8.755884766578674,0
