left_iris_1_x,left_iris_1_y,left_iris_1_z,left_iris_2_x,left_iris_2_y,left_iris_2_z,left_iris_3_x,left_iris_3_y,left_iris_3_z,left_iris_4_x,left_iris_4_y,left_iris_4_z,right_iris_1_x,right_iris_1_y,right_iris_1_z,right_iris_2_x,right_iris_2_y,right_iris_2_z,right_iris_3_x,right_iris_3_y,right_iris_3_z,right_iris_4_x,right_iris_4_y,right_iris_4_z,left_canthus_x,left_canthus_y,left_canthus_z,right_canthus_x,right_canthus_y,right_canthus_z,between_eyes_x,between_eyes_y,between_eyes_z,nose_tip_x,nose_tip_y,nose_tip_z,label
224.39512252807617,150.3999137878418,0.2338537760078907,212.38666534423828,144.0959930419922,0.24094048887491226,204.64746475219727,154.94080066680908,0.23526638746261597,216.68733596801758,161.3671588897705,0.23323893547058105,332.2567367553711,135.83374500274658,0.4813695698976517,320.97137451171875,128.49002838134766,0.4823104292154312,312.3454475402832,138.43116760253906,0.4696018621325493,323.47869873046875,145.7848834991455,0.4715846851468086,300.69353103637695,141.39824867248535,26.88234567642212,237.2187042236328,150.46860694885254,25.149314403533936,267.6439094543457,130.8098602294922,1.1843104660511017,281.1415100097656,204.01368141174316,-36.0621452331543,1
244.57080841064453,109.09925937652588,1.00955031812191,234.29840087890625,102.39011764526367,1.016535758972168,227.09539413452148,111.47499561309814,1.0107110440731049,238.06007385253906,118.55669975280762,1.0090621560811996,349.6345520019531,103.11389923095703,8.764250874519348,340.92193603515625,95.67126274108887,8.76554012298584,334.25926208496094,103.31620216369629,8.754335641860962,343.0533981323242,111.12955570220947,8.756209015846252,313.5152053833008,109.64854717254639,33.535497188568115,256.1748504638672,114.11550521850586,20.855329036712646,289.149112701416,98.8736629486084,5.237116813659668,302.9625129699707,166.62049770355225,-33.725736141204834,1
297.06607818603516,129.61971759796143,3.351464569568634,284.2741012573242,123.98155689239502,3.356037437915802,276.2594223022461,135.10886192321777,3.3542782068252563,289.0985107421875,141.10449314117432,3.3480581641197205,419.0562057495117,107.88171529769897,0.18106993287801743,406.5572738647461,100.95698118209839,0.1812419481575489,397.1449279785156,111.48786306381226,0.16569335013628006,409.5995330810547,118.59447240829468,0.16756396740674973,380.08724212646484,114.10232305526733,1.8583223223686218,311.6041564941406,125.66588401794434,3.878936767578125,343.7923812866211,112.21728801727295,-30.14726161956787,367.1342468261719,204.82850074768066,-30.892117023468018,1
526.1711120605469,113.56088876724243,-2.3894405364990234,517.911262512207,102.49359369277954,-2.377660721540451,506.28292083740234,109.71239805221558,-2.38837867975235,515.295295715332,121.16560935974121,-2.3898647725582123,608.3729553222656,139.34926986694336,-0.8278501778841019,603.3171844482422,130.47941207885742,-0.829353854060173,594.923095703125,135.94828605651855,-0.8395687490701675,599.7940063476562,144.80289459228516,-0.8376627415418625,586.7232894897461,133.71365547180176,31.792261600494385,537.3784637451172,119.71190214157104,-24.558935165405273,582.6734924316406,126.25860214233398,-21.593573093414307,571.6023254394531,212.51976013183594,-23.784875869750977,1
422.75474548339844,239.2395257949829,-0.4286455363035202,416.05995178222656,230.77393054962158,-0.4240242764353752,407.04883575439453,236.56052112579346,-0.42784251272678375,414.10633087158203,245.3924560546875,-0.43109267950057983,503.69956970214844,256.09874725341797,0.3319793567061424,498.3563232421875,248.52118492126465,0.33173326402902603,490.64159393310547,253.7889289855957,0.3217679262161255,495.8091735839844,261.5126895904541,0.3235936537384987,481.2062454223633,252.9836940765381,19.341442584991455,433.03306579589844,242.06202507019043,-12.022266387939453,472.0520782470703,244.08611297607422,-19.71968650817871,463.4719467163086,315.61497688293457,-21.399214267730713,1
491.00189208984375,267.37778663635254,-1.0152100771665573,486.787109375,258.8614082336426,-1.012452319264412,477.9644775390625,262.8073024749756,-1.0146123170852661,482.4559020996094,271.7552375793457,-1.016794592142105,545.8041381835938,292.6498603820801,-0.8718463778495789,543.1112670898438,285.5151557922363,-0.8729017525911331,535.8361053466797,288.8226127624512,-0.8813357353210449,538.4311294555664,296.0426330566406,-0.8792383968830109,532.7511596679688,285.790958404541,23.36869239807129,500.4096984863281,270.9967231750488,-13.987195491790771,531.1246490478516,278.7741279602051,-12.944396734237671,514.3869400024414,339.4029235839844,-17.697707414627075,1
317.59124755859375,159.2887258529663,0.8295813202857971,309.71057891845703,151.89146518707275,0.8345452696084976,301.2120819091797,158.59631538391113,0.8307459950447083,309.22916412353516,166.25988006591797,0.8281688392162323,401.0310745239258,167.9721450805664,-1.3005191087722778,394.0211486816406,160.24226188659668,-1.3001786172389984,385.3848648071289,166.1851930618286,-1.3097499310970306,392.3625946044922,174.0095615386963,-1.3079464435577393,375.68450927734375,167.01922416687012,11.430894136428833,327.7382278442383,162.03640937805176,3.203873634338379,356.610107421875,158.49092960357666,-15.65274715423584,352.9945373535156,224.03441905975342,-23.108532428741455,1
167.43629455566406,132.3722505569458,40.149240493774414,160.2987289428711,128.6262845993042,40.15122890472412,157.02966690063477,135.58809757232666,40.150370597839355,163.88307571411133,139.76119995117188,40.146355628967285,238.7655258178711,113.19776773452759,-19.732142686843872,229.62697982788086,108.28097105026245,-19.73201274871826,223.2218360900879,116.3783311843872,-19.74371314048767,232.01030731201172,121.70954704284668,-19.743077754974365,210.5858039855957,119.17101860046387,-8.927267789840698,173.0644416809082,130.49826622009277,29.093139171600342,174.59104537963867,121.05257034301758,-8.850049376487732,184.1754913330078,187.57973670959473,-21.534945964813232,1
241.2150001525879,86.93801164627075,25.69657802581787,233.64463806152344,82.77076005935669,25.702426433563232,229.2984390258789,89.83799457550049,25.697877407073975,236.68914794921875,94.28045511245728,25.695335865020752,315.06580352783203,72.60807037353516,-10.002832412719727,306.32532119750977,67.8521990776062,-10.00334620475769,300.5193328857422,75.26335716247559,-10.012027025222778,309.0970230102539,80.35002708435059,-10.010546445846558,289.9270439147949,78.36793184280396,-3.27644944190979,248.29679489135742,86.25203847885132,19.333947896957397,258.60008239746094,81.40429258346558,-12.081142663955688,271.5595245361328,141.66143417358398,-20.892648696899414,1
338.1005096435547,82.65792846679688,-0.8909133821725845,333.0113220214844,75.10135173797607,-0.8866984397172928,325.11627197265625,79.32754039764404,-0.8894113451242447,330.13580322265625,87.10747003555298,-0.8918202668428421,400.6666946411133,104.89861965179443,8.003430962562561,396.60240173339844,97.46896505355835,8.003661036491394,389.06532287597656,101.08549118041992,7.995784282684326,393.11939239501953,108.62378597259521,7.996994256973267,381.91673278808594,100.93093872070312,20.653374195098877,346.65977478027344,88.45338821411133,5.813912749290466,371.4267349243164,91.21601343154907,-3.5741305351257324,359.7242736816406,144.38664436340332,-20.774948596954346,1
319.31705474853516,149.7173023223877,0.44309236109256744,315.2915382385254,143.16238403320312,0.4470289498567581,308.5502243041992,146.58053398132324,0.4438667744398117,312.81641006469727,153.3985948562622,0.44238146394491196,367.65377044677734,169.4014835357666,0.6102298945188522,364.4099807739258,163.13283920288086,0.6100039184093475,358.3623504638672,166.0763454437256,0.604192242026329,361.597900390625,172.4194049835205,0.6050911545753479,353.83548736572266,164.62334632873535,21.599416732788086,326.28116607666016,154.0261459350586,4.354762434959412,348.95320892333984,153.687744140625,1.128200739622116,343.11767578125,195.87392807006836,-17.264254093170166,1
417.32494354248047,251.19861602783203,0.2308187633752823,411.9484329223633,244.48851585388184,0.23458033800125122,405.15567779541016,249.2453956604004,0.23147156462073326,410.81981658935547,256.1688709259033,0.22984037175774574,475.11035919189453,265.202693939209,0.2559759095311165,470.6478500366211,258.6686325073242,0.2569999173283577,464.38621520996094,262.74736404418945,0.24845948442816734,468.8991165161133,269.2848014831543,0.2501524053514004,459.5413589477539,262.11936950683594,20.76019525527954,426.4173126220703,254.08309936523438,2.8947120904922485,451.97750091552734,251.9391632080078,-2.0917896926403046,449.4879913330078,300.0128173828125,-18.307567834854126,1
281.42223358154297,124.06861782073975,10.002079010009766,274.8657035827637,120.00655174255371,10.00725269317627,270.73143005371094,126.29271984100342,10.003329515457153,277.2394561767578,130.53717613220215,10.001146793365479,344.42195892333984,116.5634822845459,4.90009605884552,338.1912612915039,111.85094833374023,4.900760352611542,333.2265853881836,117.6814341545105,4.892854690551758,339.4023895263672,122.50499725341797,4.894394874572754,325.01476287841797,119.22019958496094,6.307626366615295,289.1973114013672,123.69429588317871,9.60890531539917,305.69705963134766,115.80720663070679,-7.523011565208435,313.8945007324219,164.37478065490723,-17.30656623840332,1
270.27000427246094,87.91414976119995,11.613302230834961,263.95885467529297,82.28217601776123,11.61858320236206,258.1606864929199,88.31120252609253,11.614582538604736,264.39258575439453,94.1469669342041,11.612628698348999,337.01454162597656,90.31699419021606,7.698997259140015,330.8787536621094,84.28810358047485,7.699337005615234,324.4584655761719,89.86329317092896,7.691817879676819,330.54229736328125,96.03582859039307,7.6933252811431885,315.0157928466797,93.15359830856323,7.952059507369995,278.7485694885254,91.55615329742432,10.310931205749512,296.63440704345703,87.54112243652344,-6.337611675262451,298.12883377075195,136.928129196167,-17.949310541152954,1
302.5143051147461,161.4001178741455,3.5262253880500793,296.3385581970215,155.7715129852295,3.529740571975708,290.4893493652344,161.72850608825684,3.5274124145507812,296.68766021728516,167.59815216064453,3.525175154209137,366.9192886352539,161.13481521606445,9.480770230293274,360.8478546142578,155.29046058654785,9.48189914226532,354.78965759277344,161.07613563537598,9.474430084228516,360.89935302734375,167.06899166107178,9.475215673446655,345.02323150634766,162.6716423034668,8.032770156860352,309.76234436035156,163.00357818603516,5.986119508743286,327.978515625,158.28932762145996,-8.426197171211243,327.58251190185547,208.47182750701904,-16.951522827148438,1
299.1896438598633,216.4745807647705,10.25916576385498,293.2023048400879,211.6219711303711,10.262532234191895,288.03842544555664,217.4159288406372,10.260306596755981,293.8209915161133,222.40915775299072,10.25831937789917,359.51786041259766,212.29313850402832,2.06306591629982,353.43151092529297,207.10829257965088,2.0634056627750397,347.73658752441406,212.85274028778076,2.056926339864731,353.62064361572266,218.13965320587158,2.0576396584510803,338.3623504638672,217.14423179626465,4.338892698287964,307.1208190917969,218.89221668243408,9.583370685577393,319.7026252746582,213.934907913208,-7.257722020149231,319.93478775024414,260.01465797424316,-15.561761856079102,1
273.3492660522461,204.6553659439087,0.5209676176309586,267.4963188171387,198.5538625717163,0.5254284664988518,260.84022521972656,203.70311737060547,0.5219672992825508,266.7199897766113,209.9619197845459,0.5204702541232109,335.61668395996094,214.24201011657715,-0.15267846174538136,330.4104232788086,207.83323287963867,-0.15211841091513634,323.5105895996094,212.34482288360596,-0.15939438715577126,328.71742248535156,218.77910614013672,-0.15802038833498955,316.62837982177734,212.6850700378418,12.440252304077148,282.1947479248047,207.6518154144287,7.637677192687988,303.12442779541016,204.270601272583,-5.378984808921814,300.39554595947266,249.0025520324707,-18.81582260131836,1
297.79285430908203,235.20071983337402,0.792962908744812,291.66723251342773,230.51317691802979,0.7979252189397812,286.5389633178711,236.12876415252686,0.7939716428518295,292.66162872314453,240.95483779907227,0.7924246042966843,354.5198440551758,233.7696933746338,-0.4195275530219078,348.80802154541016,228.74309062957764,-0.41913609951734543,343.3489227294922,233.91539096832275,-0.425906665623188,348.99776458740234,239.03131484985352,-0.42442381381988525,336.1714553833008,236.22797012329102,7.08202600479126,304.644775390625,236.9607639312744,6.434069275856018,320.7416534423828,230.97863674163818,-7.882395386695862,323.870849609375,271.87482833862305,-15.75110673904419,1
295.39098739624023,224.20977115631104,0.5713599547743797,289.2523384094238,218.7922239303589,0.5764061585068703,283.4525489807129,224.45395946502686,0.5723325908184052,289.6006774902344,230.02824783325195,0.5706256628036499,356.6009521484375,226.7201328277588,-0.4363787919282913,350.9294128417969,220.9709072113037,-0.4360682889819145,344.7757339477539,226.11661434173584,-0.44351205229759216,350.4152297973633,231.9517993927002,-0.4419506713747978,337.1233367919922,227.46113777160645,8.647902011871338,303.0612564086914,226.08766078948975,7.000982761383057,321.3870620727539,220.38843154907227,-7.327789664268494,322.00050354003906,264.5958137512207,-16.752108335494995,1
282.1045684814453,207.5753402709961,5.961863994598389,275.6756591796875,201.84399604797363,5.9674012660980225,269.4901657104492,207.69588947296143,5.963025689125061,275.9092330932617,213.5826301574707,5.960656404495239,346.9282913208008,211.20720863342285,9.20227825641632,341.0298538208008,205.11013984680176,9.202382564544678,334.3865966796875,210.4427146911621,9.19431447982788,340.2893829345703,216.64469718933105,9.19582188129425,326.0737609863281,211.67535781860352,8.812265396118164,290.2342224121094,209.6304988861084,6.767464280128479,310.0123596191406,204.5357608795166,-8.471847772598267,310.3459930419922,251.82083129882812,-17.857123613357544,1
311.8066215515137,254.75366592407227,0.4654858633875847,306.0908317565918,249.369478225708,0.47035690397024155,300.2046775817871,254.4327449798584,0.46637989580631256,305.9793472290039,259.99463081359863,0.46469368040561676,370.89324951171875,258.9482116699219,-0.46255167573690414,365.487060546875,253.33402633666992,-0.4620976373553276,359.40418243408203,258.04816246032715,-0.4693572223186493,364.7606658935547,263.748836517334,-0.4678153619170189,352.3678207397461,259.4176483154297,7.183583974838257,319.2369079589844,257.06528663635254,3.763365149497986,338.12255859375,253.06903839111328,-10.18407940864563,337.68341064453125,297.8524589538574,-15.951834917068481,1
301.75540924072266,255.22988319396973,1.9915874302387238,295.90808868408203,249.9679470062256,1.9968056678771973,290.10772705078125,255.2658176422119,1.9926343858242035,295.97938537597656,260.7360363006592,1.9906271994113922,360.7263946533203,258.01486015319824,5.74094295501709,355.3420639038086,252.5127124786377,5.741271376609802,349.32491302490234,257.31313705444336,5.733746290206909,354.63306427001953,262.94300079345703,5.735284090042114,341.9071960449219,258.8228988647461,7.136341333389282,309.6474838256836,257.396936416626,4.659246504306793,327.61157989501953,252.76874542236328,-9.67052161693573,327.49755859375,297.0312023162842,-16.06225609779358,1
296.5876007080078,255.71130752563477,2.149139642715454,290.57666778564453,250.26294708251953,2.154017835855484,284.5618438720703,255.72924613952637,2.150137722492218,290.66919326782227,261.40625953674316,2.1479597687721252,356.4091110229492,257.8915786743164,2.1210071444511414,350.6999206542969,252.27524757385254,2.121209502220154,344.54612731933594,257.4121570587158,2.1135632693767548,350.2262878417969,263.20552825927734,2.114947587251663,336.40613555908203,259.8344421386719,6.307819485664368,303.70018005371094,258.53588104248047,4.342521131038666,321.2409210205078,253.85127067565918,-10.820040702819824,321.81629180908203,299.48312759399414,-16.009641885757446,1
311.57176971435547,256.38848304748535,0.16069628298282623,305.7853889465332,250.77404022216797,0.16587134450674057,299.59997177124023,255.92193603515625,0.16186002641916275,305.47088623046875,261.8107509613037,0.15959156677126884,370.7096862792969,260.72113037109375,8.950027823448181,365.3876495361328,255.01195907592773,8.950390815734863,359.17171478271484,259.76051330566406,8.94235610961914,364.46983337402344,265.6464958190918,8.944031000137329,351.6851806640625,261.7358207702637,8.460296392440796,319.3533706665039,259.46136474609375,2.9002872109413147,338.60748291015625,255.50402641296387,-10.440659523010254,337.3517608642578,301.39142990112305,-16.115262508392334,1
297.00721740722656,258.2900333404541,0.9461163729429245,290.81674575805664,253.00091743469238,0.9513714909553528,285.0862121582031,258.71578216552734,0.9471136331558228,291.2910461425781,264.208459854126,0.9451376646757126,358.5078430175781,258.9987373352051,-0.4363136738538742,352.50526428222656,253.42294692993164,-0.4362441971898079,346.4208984375,258.79337310791016,-0.4435821622610092,352.3099136352539,264.5240592956543,-0.44222399592399597,338.9344024658203,260.72959899902344,4.118632972240448,305.1036834716797,260.21982192993164,4.2240554094314575,322.5529098510742,255.15432357788086,-12.149350643157959,324.07867431640625,301.50238037109375,-15.666728019714355,1
286.7966079711914,273.1083297729492,0.0404559588059783,280.56604385375977,267.7603054046631,0.04396040923893452,274.7930145263672,273.4249019622803,0.04144235048443079,280.9333038330078,279.0083599090576,0.038812465500086546,350.01094818115234,273.1633472442627,-1.0121764987707138,343.60984802246094,267.75280952453613,-1.0123933106660843,337.5780487060547,273.36710929870605,-1.019536629319191,343.8140869140625,278.95957946777344,-1.0187584161758423,329.40895080566406,275.8920478820801,-1.5838277339935303,294.38833236694336,275.4133701324463,2.6820796728134155,310.16273498535156,272.05867767333984,-16.817309856414795,311.55284881591797,321.11560821533203,-14.2482590675354,1
283.38233947753906,264.96731758117676,3.5517773032188416,277.1866989135742,259.7091865539551,3.556898832321167,271.5270805358887,265.3922367095947,3.5529902577400208,277.6861572265625,270.9067726135254,3.5504132509231567,346.24900817871094,265.00107765197754,0.026357010938227177,340.08453369140625,259.56396102905273,0.026297192089259624,334.05860900878906,265.0130081176758,0.018357010558247566,340.0860595703125,270.6474781036377,0.019732217770069838,325.93441009521484,267.857666015625,1.3272441923618317,291.1793899536133,267.4071979522705,3.7651509046554565,307.8255081176758,263.1422710418701,-14.47385549545288,309.79793548583984,311.14171028137207,-15.120677947998047,1
286.38755798339844,260.1759910583496,3.1529203057289124,280.1967239379883,254.87680435180664,3.158056139945984,274.36731338500977,260.49960136413574,3.1540346145629883,280.5432319641113,266.03413581848145,3.1515607237815857,349.029541015625,261.8063163757324,2.500561475753784,342.91046142578125,256.1996555328369,2.500411570072174,336.5879821777344,261.50190353393555,2.4927009642124176,342.53684997558594,267.2929573059082,2.4940314888954163,329.42272186279297,263.4583282470703,3.812469244003296,295.3626251220703,262.4107074737549,4.07145619392395,313.0380058288574,257.7268981933594,-12.758361101150513,313.95763397216797,304.2462158203125,-15.768439769744873,1
